time,theta1_actual,omega1_actual,theta2_actual,omega2_actual,theta1_predicted,omega1_predicted,theta2_predicted,omega2_predicted
1.3,-0.01358183952377569,-1.0587845109388268,0.3726085597115383,2.9385193382818833,-0.06933278403972717,-1.0636137794139033,0.49636717977804296,2.988338236440869
1.3333333333333333,-0.04738263557227389,-0.9667330652349684,0.4661774807859767,2.6686800388117047,-0.1068032168915986,-0.9413150692520899,0.5970115505340767,2.64127373301617
1.3666666666666667,-0.07792265272273219,-0.864816060968512,0.5501870014998691,2.3685197189502807,-0.14002544801475664,-0.8168726952766463,0.6856615625169146,2.2770497342651117
1.4,-0.1050178733361099,-0.7610513017808492,0.6239341131261629,2.0550846405577046,-0.1688757426715566,-0.6961953444472914,0.761515918160172,1.9084400606366367
1.4333333333333333,-0.12868877563844486,-0.6598458491487608,0.6871535140287991,1.7379640392205784,-0.1934219631107479,-0.5819214759873111,0.8241722744969241,1.5418853376939223
1.4666666666666666,-0.14905733106982186,-0.5630655933108653,0.7398096678273667,1.42176817799483,-0.2138288879400049,-0.4746381408404047,0.8735305206702741,1.180191696451571
1.5,-0.16627926169340226,-0.471006572445497,0.7819685932388198,1.1082754180343184,-0.23027933759991331,-0.3737020845363733,0.9096572945736847,0.8243253350456878
1.5333333333333332,-0.18050364644518882,-0.38306068920048275,0.8137287882398305,0.7978312433663285,-0.24292270054673024,-0.2777733741281763,0.9326763229585006,0.4743794991321994
1.5666666666666667,-0.19185014546338697,-0.29812195652625256,0.835187946334913,0.4901338692349028,-0.25185086014391717,-0.18512351614302397,0.9427333056256827,0.12993811647710254
1.6,-0.2003967098973895,-0.2148233539756763,0.8464287233017255,0.18462488243370984,-0.2571009399323927,-0.09378336382647871,0.9400072099840225,-0.20985209150509518
1.6333333333333333,-0.20617338844661637,-0.13167540066904995,0.8475133639338523,-0.1193471913571992,-0.258675601992402,-0.0016387276438243532,0.9247296771547098,-0.5462481289286094
1.6666666666666667,-0.2091597815585002,-0.04715239136038206,0.8384815619645478,-0.42248246520946253,-0.2565639068379377,0.09344378566277792,0.8971967272407542,-0.8807762545617668
1.7,-0.2092849148470281,0.0402447718411153,0.8193487989328593,-0.7255360913148855,-0.2507525024727703,0.19341297780984928,0.8577757927564185,-1.2149718144522814
1.7333333333333334,-0.2064291126026907,0.1319281652929058,0.7901043256667004,-1.029325598505807,-0.2412301582458654,0.2997633752921555,0.8069209662808079,-1.5500186842350494
1.7666666666666666,-0.20042813113373947,0.22914369230953563,0.7507095617595443,-1.334689118183516,-0.22799157079423477,0.4132431798921044,0.7451864512499248,-1.8862622066022114
1.8,-0.19108063480009324,0.33284355506925545,0.7010996233714941,-1.642325229864736,-0.21104476795361757,0.5335526122181704,0.6732190151382255,-2.222570083074191
1.8333333333333333,-0.1781613587957152,0.44346234545496743,0.6411936254522541,-1.9524028501380468,-0.19042510547726976,0.6589793041002577,0.5917317039413225,-2.5554846103628117
1.8666666666666667,-0.16144436547122434,0.5605200391268053,0.5709242119173615,-2.263761558590572,-0.16622671285885962,0.7858875618161647,0.5015118510445357,-2.87798524585014
1.9,-0.1407438336573359,0.681949034313415,0.49030395341033156,-2.572454805246978,-0.13866562414953157,0.9080314363718834,0.40352485881120986,-3.1777485435193262
1.9333333333333333,-0.11598302974905758,0.8030755898047799,0.3995542973750084,-2.8694442291725335,-0.10816421581568189,1.016011449995632,0.29909360237216376,-3.435665402003089
1.9666666666666666,-0.08730115490604907,0.915437822763253,0.2993222069002192,-3.1377940190686266,-0.07538629732406525,1.097905342768702,0.18994504534777376,-3.627067860338761
2.0,-0.0551914735861009,1.0063221640533415,0.19097521461269676,-3.351284219360349,-0.04115272007839819,1.1422712212039645,0.07793053909811086,-3.728404819402227
2.033333333333333,-0.02061863168097003,1.0608102894558287,0.07686445866914514,-3.4784855628906395,-0.006328950023537011,1.142700493520545,-0.03525657331922319,-3.727190748445864
2.0666666666666664,0.014993682205399303,1.0674532056358896,-0.03968529606377712,-3.4949729191428016,0.028163703003331875,1.1004646265513847,-0.1478816852049697,-3.6271859297822835
2.1,0.0499908350014735,1.0246219059934638,-0.1548555061522469,-3.3972625874992604,0.061310608174240694,1.0232028036183,-0.2578496880972384,-3.4448493690004787
2.1333333333333333,0.08285251683978173,0.9415372472716163,-0.265115581409504,-3.205081714473144,0.09211296156017916,0.9214377963925158,-0.3628734981313135,-3.2017635762872483
2.1666666666666665,0.11247605457077606,0.8328499811498021,-0.3678238545322048,-2.949437631130177,0.11977308797362751,0.8054900438498575,-0.4609299518976556,-2.9184728434187686
2.2,0.13824515057141126,0.7122532587581575,-0.46135909890481375,-2.6587597891393204,0.14380049393004163,0.6837668169241072,-0.5505363049278165,-2.611258654612237
2.2333333333333334,0.15993632133320113,0.589422230101447,-0.5449054593610916,-2.352574403052657,0.16399740558495868,0.5622585531589833,-0.6307439426790694,-2.2914127041748515
2.2666666666666666,0.17757871529348854,0.46998138459291855,-0.6181489567715368,-2.041836286431836,0.1803751367794205,0.4447222641433422,-0.7009785882051319,-1.9660637998149852
2.3,0.19133659351657556,0.35661709076578035,-0.6810349930008925,-1.731630879208002,0.19306227846776897,0.3331309184714236,-0.7608690612519701,-1.6394141498454284
2.3333333333333335,0.20143053701902847,0.2501797825849426,-0.7336168764096259,-1.423700608009863,0.20222850706937945,0.22816132922815788,-0.8101346407090639,-1.3137018586116818
2.3666666666666667,0.20808999575283826,0.15045049726837462,-0.7759748258258947,-1.1181300486556025,0.208030074216141,0.12959954491639578,-0.848538243531721,-0.9898562536241566
2.4,0.21152605055812923,0.056603371832222665,-0.8081783225939537,-0.8143030785932831,0.21058365389379807,0.036614478880377235,-0.8758848332351451,-0.6679663041720089
2.433333333333333,0.2119159790211339,-0.03253183260528936,-0.83027180935183,-0.5113864475406176,0.2099654065543642,-0.05207945812622506,-0.8920360514812143,-0.3475747779910675
2.466666666666667,0.20939447150495208,-0.11832166613489581,-0.8422715176086303,-0.2085409127191595,0.20621832063429812,-0.1381260046582394,-0.896906264983106,-0.027782197393242603
2.5,0.20404867706334953,-0.20224016763816682,-0.8441666576596505,0.09501167610630476,0.1993484482066572,-0.22345941018955867,-0.8904202109119939,0.292787026168495
2.533333333333333,0.19591571225104842,-0.2858055372385859,-0.8359215837395844,0.39998668949486144,0.18930419066918974,-0.31022516770313,-0.872442970636121,0.616019546183383
2.5666666666666664,0.18498217893578786,-0.37051954417062455,-0.817477686305216,0.7070467584019811,0.1759503434619449,-0.40064037347466097,-0.8427150773499706,0.9441620132116112
2.6,0.17118593646410615,-0.4577892313976292,-0.7887554206669143,1.016774927374001,0.1590598706552651,-0.4967388389705326,-0.8008429670386846,1.279329455676987
2.6333333333333333,0.15442112685636028,-0.5488047487585662,-0.7496586705952841,1.3295489443892332,0.13833944428213804,-0.599949768775513,-0.7463640762044973,1.6225719302249724
2.6666666666666665,0.134548539525948,-0.6443326198295429,-0.7000862116129982,1.6452209542945768,0.11348945552997296,-0.7104398932056687,-0.6788863809995795,1.9724825121880099
2.7,0.11141512942524145,-0.744360337366811,-0.6399591018956485,1.9624515446522324,0.08428735553015052,-0.8261816342766487,-0.5982746547587691,2.323299371001548
2.7333333333333334,0.08488905860665001,-0.8475049933060723,-0.5692788989091591,2.277488543133225,0.050682783131782996,-0.9417875058770219,-0.5048440156562372,2.662504538111486
2.7666666666666666,0.054919454511459256,-0.9501175641372175,-0.48823858487472327,2.582210620321438,0.012893950924340425,-1.047424874765686,-0.39952626474464176,2.9685025699290843
2.8,0.02163003675301134,-1.0451966598664124,-0.3974091705782575,2.861647120167008,-0.02850794030176329,-1.1288203342281122,-0.283977851663873,3.210580808910488
2.8333333333333335,-0.014555771102105399,-1.121761903072054,-0.29800066031364836,3.092385771919836,-0.07252385914484066,-1.1700162520182171,-0.16067573720389489,3.3548303784064513
2.8666666666666667,-0.05279600792297545,-1.1661518487455058,-0.19211764489698088,3.245156444396243,-0.11763724916554576,-1.1593747784990256,-0.03315001628241595,3.3769696506864677
2.9,-0.09180728351501752,-1.166546193053085,-0.08281168439489799,3.2946057528340873,-0.16183601704577405,-1.0956842882650841,0.09391491233338088,3.275133295425488
2.933333333333333,-0.13002904609088756,-1.1190101868298272,0.026274907301714313,3.2325641293100977,-0.20301146247133706,-0.9892374250936588,0.21548709835145147,3.0717524208602205
2.966666666666667,-0.16594351630951612,-1.0299007908094933,0.1316064309786677,3.0732503326673215,-0.23956791790529106,-0.8564922983060763,0.3276388013966018,2.801889271048458
3.0,-0.19837030891479707,-0.9121032206525767,0.2303898352772425,2.8447637226225297,-0.2707116570857925,-0.7127437064133535,0.428281349621651,2.4975690352277704
3.033333333333333,-0.2265814112790715,-0.7789762352920807,0.3208092121655618,2.5756664784153225,-0.2963075170478942,-0.56813023421721,0.5167915914465903,2.17942153250975
3.0666666666666664,-0.25024590390610146,-0.6406614769650014,0.4018874890427084,2.287063654331694,-0.3165693377062887,-0.4277928489430268,0.5932266927376528,1.8573201636565244
3.1,-0.2693054950802612,-0.5034449321436456,0.47320557896360377,1.991539712797563,-0.331795147263421,-0.29367533422655584,0.6577277584641626,1.5345795301218945
3.1333333333333333,-0.283858240703225,-0.37060541979890615,0.5346503846700636,1.6953122798024605,-0.3422267374765576,-0.1660418977364599,0.7102693245312373,1.211531936894432
3.1666666666666665,-0.29407633980804376,-0.24347218289388647,0.586245368297599,1.4007267405543158,-0.34801593010967957,-0.04429303178380291,0.7506512719028844,0.8874660468674018
3.2,-0.300155302109578,-0.12222028788106556,0.6280539895026045,1.108075355855347,-0.34923959272986566,0.07270690697845313,0.7785826116883896,0.5613431201220401
3.2333333333333334,-0.3022844810572058,-0.006367394574128819,0.6601313188881277,0.8166964670528416,-0.3459247412921037,0.18651288108032477,0.7937710715245144,0.23190439245414932
3.2666666666666666,-0.300630357323237,0.10494187661971895,0.6825032262270654,0.5255682404002324,-0.3380679442085777,0.29901805521783376,0.7959801330944767,-0.10233728179388947
3.3,-0.29532699431395903,0.21277773278501874,0.6951598421360522,0.23359975846672748,-0.3256457418971273,0.4123115502368481,0.7850454605762621,-0.4429440411506252
3.3333333333333335,-0.2864705412193721,0.318332535331025,0.6980557003592182,-0.06024082894532401,-0.3086223834519602,0.5284154055196532,0.7608794184659101,-0.7912148450603591
3.3666666666666667,-0.2741163038672511,0.4228539281637095,0.6911127433118163,-0.35687010402492914,-0.28696492563004267,0.6489037081235096,0.7235125020705986,-1.1476482422698733
3.4,-0.2582780241691832,0.527574843383409,0.6742249443945031,-0.6570384844992501,-0.26067151745370426,0.774448529599476,0.6731741962776762,-1.5111068756706065
3.433333333333333,-0.23892991970807606,0.6336124655683955,0.6472654130936659,-0.9612194198737045,-0.22980941804413882,0.9043136650633464,0.6103808677531283,-1.8777059268054561
3.466666666666667,-0.21601310646241895,0.7417996997647076,0.6100993647283446,-1.2693527570281415,-0.19455796426036134,1.0358020401231072,0.536003172918554,-2.2395810528814906
3.5,-0.1894494652373704,0.8523956127867189,0.562609734506652,-1.5803155255555894,-0.15525317094206514,1.1636380443415306,0.45131503526269456,-2.5835891013830583
3.533333333333333,-0.15916819959760467,0.9646003638921032,0.5047474170487697,-1.8909417673380562,-0.11243465007394268,1.2793564864960707,0.35803499882616663,-2.890052109860748
3.5666666666666664,-0.1251528675515352,1.0758035508720878,0.43662428772826817,-2.1944132386406,-0.06686456250930568,1.371305047096385,0.25827542835895007,-3.132912611056303
3.6,-0.08751771146489551,1.1806051742403874,0.35867027796680395,-2.4780816369511456,-0.0194567907774691,1.426657713517652,0.15423614442883196,-3.284418862057245
3.6333333333333333,-0.04661552629160419,1.2700216808551807,0.2718619232195302,-2.7216231325267946,0.0288256952883567,1.4359522644148706,0.04789304656964354,-3.3251146456764666
3.6666666666666665,-0.0031546151446295,1.331977179959525,0.17797473378068623,-2.8980063855282827,0.07692397917956323,1.39734489711652,-0.05870473074254611,-3.2524312214059528
3.6999999999999997,0.04174231292719028,1.3544637189297835,0.07970989287997617,-2.9804592887489503,0.12357801174651983,1.3169631448956856,-0.16286490494973013,-3.080515436332925
3.7333333333333334,0.08662809880294557,1.3309460779911433,-0.01951023927825495,-2.9545549955251555,0.16746511866179753,1.2056969212963322,-0.26147341875295893,-2.833195831913452
3.7666666666666666,0.1299879003398026,1.2641263188211855,-0.11612014579813366,-2.8266306891767115,0.20751065660580828,1.0752973822648584,-0.351843104232235,-2.5360880537072372
3.8,0.17053615591330165,1.1643455402643272,-0.20707699108237818,-2.620083830162639,0.2430673761226974,0.9356205417093897,-0.4322376669219303,-2.210896227599972
3.8333333333333335,0.20738649890393154,1.044283320608996,-0.2902370981085979,-2.3633703255977747,0.27388137091033293,0.7935078607530772,-0.5018230293673888,-1.8728709205122314
3.8666666666666667,0.24004910605733468,0.9145596482694501,-0.3643440207726466,-2.0801833028399592,0.2999505196235195,0.6529260003574441,-0.5603546130443756,-1.5311717971619516
3.9,0.26832919339024996,0.7822133267955822,-0.42879865303106796,-1.7862018472636376,0.32137953768440014,0.5156527904727234,-0.607854699035913,-1.190572325881511
3.933333333333333,0.2922113483009375,0.6511168695099149,-0.4834031016936973,-1.4901737596204625,0.33827388922518714,0.38200595474362853,-0.644376474443409,-0.8530453198241844
3.966666666666667,0.3117701109869856,0.522958882820566,-0.5281673464356083,-1.1961981769606114,0.35067816408998664,0.2514158346632062,-0.6698737342559878,-0.5187870225040949
4.0,0.3271122407365332,0.398104067706175,-0.563188415744943,-0.9056660876071837,0.3585550931553666,0.1227776221828206,-0.6841706940767185,-0.18681628153914367
4.033333333333333,0.33834301831225827,0.27617387801752913,-0.5885830977281437,-0.6185328284449296,0.36179334739357477,-0.005395553377837751,-0.6869862220838734,0.14468729243151657
4.066666666666666,0.34554780761985365,0.1563950634806466,-0.6044534966834266,-0.3340496668854251,0.360222470478914,-0.13491254248357115,-0.6779500107847352,0.47819078494117173
4.1,0.3487825133854177,0.037797655188672494,-0.6108707099442563,-0.051149438394766655,0.3536168095156041,-0.26781852376399523,-0.6565837356389393,0.8166042505395744
4.133333333333333,0.348069071109264,-0.08067234956157783,-0.6078677917525813,0.2313616998759994,0.3416944751626861,-0.406163769931991,-0.6222943296624474,1.162868343266754
4.166666666666667,0.3433939157868314,-0.20008034085944074,-0.5954373578465021,0.5147025178458919,0.32413701607083406,-0.5515396071992201,-0.5744515565069159,1.5190857318035338
4.2,0.3347086742290128,-0.3214374744427643,-0.5735321465704982,0.8000301201219445,0.30064989801792463,-0.7043613285323994,-0.512566926529588,1.885018504135184
4.233333333333333,0.3219333528696795,-0.44561107493377733,-0.5420691745916161,1.0882984296306517,0.2710611880556246,-0.8628738306436472,-0.4365299070766692,2.2558871424348697
4.266666666666667,0.3049634275284653,-0.5731724450623136,-0.5009406986544618,1.3799737736180702,0.23544502927826175,-1.0218426645147791,-0.3468625120932517,2.6194542495292983
4.3,0.2836837948065352,-0.7041262535695153,-0.4500387576416244,1.6744786346875329,0.1942523947173658,-1.1711663192339195,-0.24496044094118422,2.952904887188684
4.333333333333333,0.25799476480705236,-0.8374445329525422,-0.38930524591017235,1.969182295361227,0.1483911057302873,-1.2955464810149395,-0.13319449839794417,3.222081732284565
4.366666666666666,0.22785794800699102,-0.9703302364623522,-0.3188258811187662,2.2577531148333185,0.09917012589131763,-1.3773379403062582,-0.014691250806571268,3.3878460159087664
4.4,0.1933710784644162,-1.0972432921725594,-0.23898982200037877,2.5279205066689476,0.04816088844829378,-1.403297020749402,0.10698931323579375,3.420965955039635
4.433333333333334,0.15487446954325867,-1.2090950702174588,-0.15072330016714577,2.7595365355591945,-0.002888443003851978,-1.3713435787345083,0.22789404220231588,3.3166791373174203
4.466666666666667,0.11306723853541198,-1.2937116546012364,-0.05575059737102997,2.925431992122117,-0.05222242444467319,-1.291520183002389,0.34389364721428484,3.096511332842986
4.5,0.06906644516122365,-1.3389686267789211,0.043267508469019236,2.998323703852833,-0.09841485645662137,-1.1804211393473143,0.45146263460299163,2.796256357296799
4.533333333333333,0.02431774664660477,-1.3382029670870814,0.14292689348332152,2.9629976634047632,-0.1405578848612883,-1.0539717885346875,0.5482200858274674,2.450557996602894
4.566666666666666,-0.019661575145897045,-1.2940147070903072,0.23965283366773663,2.8249797566393338,-0.1781950512860141,-0.9233743313393512,0.6327939944286621,2.0842125027270577
4.6,-0.0615809348316215,-1.2166922976158059,0.33036950019523353,2.607083244394073,-0.21118743881675603,-0.7949086023723813,0.7044665398931732,1.7118024949606085
4.633333333333333,-0.10054778912290313,-1.118892752193873,0.41288619684553374,2.3375103978777863,-0.23958936012976567,-0.6713728832487821,0.7629273272257184,1.34087492624079
4.666666666666667,-0.1360653057301361,-1.011201406416194,0.4858961458960886,2.0399959194163055,-0.2635322970321511,-0.5534383871384804,0.8081110020053593,0.9749232753143718
4.7,-0.16792982823598798,-0.900575958103529,0.5487549971131968,1.730467927651997,-0.2831412633079247,-0.44052574765267277,0.8400542715462916,0.6153223940981315
4.733333333333333,-0.19611338276438572,-0.7907479634808339,0.6012302644548524,1.4180530033056105,-0.2984952062743567,-0.3313362341386542,0.85881227382816,0.26235632200202746
4.766666666666667,-0.2206722881704724,-0.6832093087755682,0.6433113450896811,1.1073053947978286,-0.30962008121383733,-0.22415523028526887,0.8644583208015539,-0.08439120225464554
4.8,-0.2416877859363049,-0.5780864761685982,0.6750906128135077,0.8001114609433342,-0.31650567655292616,-0.11703251459827507,0.8571326703439311,-0.42592086805278484
4.833333333333333,-0.25923126412646913,-0.47473992456560277,0.6966969885981196,0.4969340185827211,-0.3191331081598842,-0.007929525135949645,0.8370907848265329,-0.7636629440681888
4.866666666666666,-0.27334538647163475,-0.37213206289793965,0.7082614600355511,0.1975172499127964,-0.3174950969090411,0.10509940583294984,0.8047186301068732,-1.0991655076661069
4.9,-0.2840347414148247,-0.2690429990347504,0.7098998080757709,-0.09875584565798204,-0.3116020831463583,0.22365147651125145,0.7605247693379894,-1.433707557566676
4.933333333333334,-0.29126205897990937,-0.16419730146577938,0.7017036309826776,-0.3927030735754355,-0.30147760964400383,0.34869001662051,0.7051225997087057,-1.7679503660949254
4.966666666666667,-0.2949477862485419,-0.05634474455625643,0.6837348884016087,-0.6852780607307953,-0.2871504393471265,0.480284708314762,0.6392025267593053,-2.1015601680394838
5.0,-0.2949720172189605,0.05567479377550267,0.6560220346412324,-0.9775296182557864,-0.26865112378603967,0.6173483097021084,0.563486478115269,-2.4325824551828874
5.033333333333333,-0.2911786865511995,0.17285555761336777,0.6185579511786229,-1.2705232444486847,-0.24603113677798358,0.7572326741150593,0.4787107562943497,-2.7563255316695447
5.066666666666666,-0.28338291558923157,0.29590642633949377,0.571302150778803,-1.5651492983751194,-0.21942310399267168,0.8950527136561515,0.38571372554943484,-3.06355098505196
5.1,-0.2713837077866837,0.42503896856034984,0.5141927284378469,-1.8617059011644312,-0.18913954949138398,1.0228973834364787,0.2856423739366099,-3.33837805796984
5.133333333333333,-0.25498624971845013,0.5595887817652321,0.447178287631895,-2.159084000579505,-0.155745333426138,1.1297283926021169,0.18009192945635497,-3.557862060967477
5.166666666666667,-0.23404091830792642,0.6973756426933347,0.37028677386021636,-2.453328171320235,-0.12000531512611902,1.203325663856848,0.07088311981431067,-3.696404245348994
5.2,-0.2085089010284505,0.8337496645561764,0.2837551646042099,-2.7354249415157446,-0.08274393356412393,1.234526673496612,-0.04036545495437516,-3.7352841376150994
5.233333333333333,-0.1785627599588505,0.9605210867526502,0.18824169182005615,-2.9887174214949344,-0.044832666462906436,1.221075841158284,-0.15215380051052727,-3.670732276909871
5.266666666666667,-0.1447140671605168,1.065623380599762,0.0851073066535774,-3.1878234660140463,-0.007307313907696239,1.1679457278642067,-0.26250271237856426,-3.5137783518495818
5.3,-0.10791788039106937,1.1351334799028634,-0.02334223938379043,-3.302760989157065,0.028670267757481008,1.084584575609517,-0.3688275271716437,-3.283933442277957
5.333333333333333,-0.06955443493496821,1.1585365842491773,-0.13387728398080553,-3.310451588930501,0.06206261464724235,0.9816428504776463,-0.46854592384028004,-3.0026511415689034
5.366666666666666,-0.031213836801586816,1.1344445226973816,-0.24280075313600946,-3.207484567101261,0.09217481333087503,0.8686229133503396,-0.5596940354055575,-2.688930408569949
5.4,0.005640986744979284,1.0714431770102326,-0.346679211022552,-3.0121500723801256,0.11868634570730031,0.752713583582161,-0.6410722000989922,-2.3571552722716462
5.433333333333334,0.03993516548323556,0.9831504971713613,-0.4429094838790025,-2.753603413132941,0.1415504537928373,0.6386234904350112,-0.7120488467608158,-2.016991364592045
5.466666666666667,0.071047019002342,0.8823619826552551,-0.5298564315408582,-2.4590929180848713,0.16086769350924604,0.5289843895842884,-0.7722981273865535,-1.6745339684021816
5.5,0.09872278217019043,0.7781555422641743,-0.6066661651949117,-2.147851923704883,0.17678771328155762,0.4249143837673512,-0.8216172019784611,-1.3335557779084632
5.533333333333333,0.12294542433023693,0.6757783998114153,-0.6729876450187102,-1.8311224046740207,0.18944534331468837,0.32651120580737075,-0.85984306952595,-0.9962840500870213
5.566666666666666,0.14382250704483937,0.5776477461475252,-0.7287435703482507,-1.5145180793470503,0.1989290665805367,0.23318461648787206,-0.8868465100152714,-0.6637825572474721
5.6,0.1615097777840537,0.4843886832209911,-0.7739831450122319,-1.200345786780675,0.2052803948929253,0.14382659904979728,-0.9025624770588925,-0.3361518200843343
